OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
45247,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
102668,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
156430,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
16660,Suspicious Person (P),YES,NO,White,White,Male,5.0
116457,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,2.0
87730,Suspicious Person (P),NO,NO,White,White,Male,3.0
68254,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
14329,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
24106,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
97344,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
78495,Suspicious Person (P),NO,NO,White,White,Male,5.0
20397,Suspicious Person (P),NO,NO,White,White,Male,5.0
59279,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
85055,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
33585,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,2.0
24233,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
40044,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
82102,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
124401,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
93056,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
139200,Traffic Law Enforcement (P),NO,NO,Black,East African,Male,4.0
43305,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
1912,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
52584,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
112157,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,5.0
27481,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
65423,Suspicious Person (P),NO,NO,Native American,Native American,Female,1.0
77800,Suspicious Person (P),NO,NO,White,White,Male,2.0
27725,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
125753,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
62371,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
9119,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
26001,Attempt Pick-Up (P),YES,NO,Black,Black,Female,4.0
83404,Suspicious Person (P),YES,NO,White,White,Male,4.0
143059,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
15409,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,4.0
111848,Attempt Pick-Up (P),NO,NO,Black,Black,Female,1.0
7038,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
13445,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
138798,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
51521,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
18264,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
111609,Attempt Pick-Up (P),NO,NO,Black,Black,Male,5.0
111646,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
10770,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
95846,Attempt Pick-Up (P),NO,NO,Black,Black,Female,1.0
108479,Suspicious Person (P),YES,NO,White,White,Female,3.0
40967,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
130299,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
63145,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
87505,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
75232,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
3960,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
24196,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
73619,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
77377,Suspicious Person (P),NO,NO,White,White,Male,5.0
97006,Suspicious Person (P),NO,NO,White,White,Male,1.0
10597,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,3.0
17598,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,2.0
160128,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
39493,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
129889,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
119476,Suspicious Person (P),NO,NO,White,White,Female,1.0
64707,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,5.0
68313,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
35516,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
118832,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
83432,Suspicious Person (P),NO,NO,White,White,Male,5.0
7912,Suspicious Person (P),YES,NO,White,White,Male,3.0
50860,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
93225,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
154389,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
13140,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
92292,Suspicious Vehicle (P),NO,NO,Other,Black,Male,2.0
28652,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
43283,Suspicious Person (P),NO,NO,White,White,Male,1.0
156382,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
14259,Traffic Law Enforcement (P),NO,NO,White,Latino,Male,2.0
21528,Suspicious Vehicle (P),NO,NO,White,White,Male,5.0
18623,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
39296,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
690,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
149072,Traffic Law Enforcement (P),NO,NO,White,White,Gender Non-Conforming,1.0
30797,Suspicious Vehicle (P),YES,YES,Other,Other,Female,3.0
124090,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
124865,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
97766,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
56498,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
34738,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
36552,Suspicious Vehicle (P),NO,YES,Other,Other,Male,1.0
89938,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
155883,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
111514,Attempt Pick-Up (P),YES,NO,Black,Black,Male,1.0
141056,Traffic Law Enforcement (P),YES,NO,Black,Black,Female,2.0
26606,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
153401,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,4.0
27707,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
86745,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
18380,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
130938,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
76443,Traffic Law Enforcement (P),NO,NO,White,Black,Male,2.0
130156,Suspicious Person (P),NO,NO,Other,Other,Male,2.0
41941,Suspicious Person (P),NO,NO,White,White,Male,5.0
83642,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
140993,Suspicious Person (P),YES,YES,Black,Black,Male,1.0
128338,Suspicious Vehicle (P),NO,NO,East African,East African,Male,2.0
70028,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
121482,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
123739,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
56916,Traffic Law Enforcement (P),NO,NO,White,Black,Female,5.0
108327,Suspicious Vehicle (P),YES,NO,White,White,Female,1.0
147983,Traffic Law Enforcement (P),NO,NO,White,Black,Female,4.0
152048,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
26332,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
56274,Suspicious Vehicle (P),NO,NO,White,White,Female,3.0
42794,Suspicious Person (P),NO,NO,White,White,Male,2.0
85724,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
12535,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
158452,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
48939,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
160369,Suspicious Vehicle (P),NO,YES,White,White,Male,4.0
62038,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
45489,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
121607,Suspicious Person (P),YES,NO,White,White,Male,1.0
63563,Suspicious Person (P),NO,NO,White,White,Male,5.0
103632,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
46015,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
111374,Traffic Law Enforcement (P),NO,NO,Native American,Native American,Female,2.0
30443,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
115153,Attempt Pick-Up (P),NO,NO,Latino,Latino,Male,3.0
26467,Attempt Pick-Up (P),YES,NO,White,White,Male,5.0
67054,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
125839,Suspicious Person (P),YES,YES,Black,Black,Male,1.0
89894,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
75308,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
6949,Suspicious Person (P),NO,NO,White,White,Male,5.0
129803,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
126161,Suspicious Person (P),NO,NO,White,White,Male,1.0
69001,Suspicious Person (P),NO,NO,White,White,Male,5.0
86338,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
91029,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
159959,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
155548,Suspicious Person (P),YES,NO,Black,Black,Male,2.0
84818,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
150286,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
43620,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
133572,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
23579,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,5.0
135691,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
20393,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
121986,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
101275,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
96130,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
85920,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
113559,Attempt Pick-Up (P),NO,NO,Latino,Latino,Male,3.0
99581,Attempt Pick-Up (P),YES,NO,Black,Black,Female,3.0
120892,Attempt Pick-Up (P),NO,NO,Native American,Native American,Female,2.0
40242,Suspicious Person (P),YES,NO,White,White,Male,5.0
139105,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
42826,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
43490,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
58153,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
127541,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
34426,Suspicious Person (P),NO,NO,White,White,Male,4.0
29514,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
51536,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
42753,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
115685,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,2.0
104689,Suspicious Person (P),YES,NO,Latino,Latino,Male,5.0
27107,Traffic Law Enforcement (P),YES,YES,White,White,Male,5.0
91703,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
132689,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
25335,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
123508,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
97794,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
19142,Traffic Law Enforcement (P),YES,YES,Other,Other,Male,5.0
131636,Suspicious Person (P),NO,NO,White,White,Male,5.0
98357,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
136244,Suspicious Person (P),YES,NO,Native American,Native American,Female,1.0
70510,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
147499,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
89254,Suspicious Person (P),YES,NO,East African,East African,Male,1.0
30922,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
5760,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
37357,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
121349,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
119340,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
36763,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
150751,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
70352,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
4699,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
52607,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
127357,Traffic Law Enforcement (P),NO,NO,Other,Latino,Male,5.0
77335,Suspicious Person (P),NO,NO,Black,East African,Male,5.0
103299,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Male,3.0
60690,Suspicious Person (P),NO,NO,White,White,Male,1.0
6321,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
157943,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
22290,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
29923,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
96814,Suspicious Vehicle (P),YES,YES,White,White,Male,3.0
153005,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
125350,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
85018,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
61096,Suspicious Vehicle (P),NO,NO,White,Black,Male,3.0
10683,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
35301,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
55410,Suspicious Vehicle (P),NO,NO,Black,East African,Male,3.0
34466,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
79219,Suspicious Vehicle (P),NO,NO,East African,East African,Female,5.0
1644,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
56617,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
96580,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
117727,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
128577,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
90261,Traffic Law Enforcement (P),NO,NO,Black,East African,Female,2.0
41480,Traffic Law Enforcement (P),NO,NO,White,Black,Female,5.0
87160,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
39276,Suspicious Person (P),NO,NO,White,White,Male,5.0
116231,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
149571,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
71585,Suspicious Person (P),NO,NO,White,White,Male,2.0
155334,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
62341,Suspicious Person (P),NO,NO,Asian,Asian,Male,4.0
135908,Traffic Law Enforcement (P),YES,YES,White,White,Male,3.0
77745,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
134309,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
87747,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
1752,Suspicious Person (P),NO,NO,White,White,Male,5.0
10822,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
89746,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
122036,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
15087,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
98269,Attempt Pick-Up (P),NO,NO,White,White,Male,5.0
7250,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
17920,Attempt Pick-Up (P),YES,NO,Black,Black,Female,4.0
129073,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
127068,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
121708,Suspicious Person (P),YES,NO,East African,East African,Male,5.0
109408,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
48660,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
65765,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
134326,Attempt Pick-Up (P),NO,NO,Other,Other,Male,4.0
134145,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
85710,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
80438,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
37426,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
115535,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
129043,Suspicious Person (P),YES,NO,White,White,Male,5.0
124701,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
132482,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
37287,Suspicious Person (P),YES,NO,Black,Black,Male,2.0
158848,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
127755,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
20594,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
10045,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
88337,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
2992,Attempt Pick-Up (P),NO,NO,White,White,Female,2.0
68392,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
27664,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
8440,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
62041,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
26175,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
124695,Suspicious Person (P),NO,NO,White,White,Female,3.0
127535,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
159266,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,2.0
99318,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
154567,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
9671,Suspicious Person (P),NO,NO,East African,East African,Male,3.0
102730,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
43643,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
156392,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
70195,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
92021,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
36487,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
53995,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
95686,Suspicious Vehicle (P),NO,YES,White,White,Male,2.0
137030,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
127879,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
100307,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
32700,Suspicious Person (P),NO,NO,White,White,Male,5.0
123112,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
91137,Suspicious Person (P),NO,NO,White,White,Male,2.0
79852,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
81334,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
41296,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
33586,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
37489,Suspicious Person (P),YES,NO,White,White,Male,1.0
26961,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
59817,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
140901,Suspicious Vehicle (P),YES,YES,Black,Black,Male,1.0
34246,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
49073,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
557,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
136702,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
23227,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
94391,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
138625,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
155213,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
81934,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
60259,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
40959,Suspicious Person (P),NO,NO,White,White,Female,5.0
78612,Suspicious Person (P),NO,NO,White,White,Male,5.0
22201,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
22678,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
74596,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
59482,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
158895,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
83994,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
1098,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
50712,Suspicious Person (P),NO,NO,White,White,Male,4.0
69145,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,1.0
96948,Suspicious Person (P),NO,NO,White,White,Male,2.0
36181,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
140208,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
125300,Suspicious Person (P),NO,NO,White,White,Male,5.0
3600,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
33694,Suspicious Person (P),YES,NO,Latino,Latino,Male,5.0
81296,Suspicious Person (P),YES,NO,Native American,Native American,Male,1.0
142018,Suspicious Person (P),YES,NO,White,White,Male,4.0
125038,Suspicious Person (P),YES,NO,White,White,Female,4.0
31740,Suspicious Person (P),YES,NO,White,Native American,Female,5.0
65275,Attempt Pick-Up (P),NO,NO,White,White,Female,3.0
26204,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
29360,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
153221,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
2892,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
